,game_id,season,away_team,home_team,away_fouls,home_fouls,away_fouls_std_dev,home_fouls_std_dev
5156,20400570,4,LAC,DAL,21,19,-0.5174690980213997,-1.140479488199442
5157,20400804,4,NJN,CHA,20,23,-0.6212741968674071,0.07023699445115553
5158,20400585,4,PHI,ORL,25,27,0.3211135862471096,0.899154877842105
5159,20400795,4,SAS,HOU,23,21,-0.01269490442056373,-0.16791403143043004
5160,20400707,4,UTA,NYK,36,31,2.1549814298808765,2.5866829934293567
5161,20400351,4,ORL,MIA,20,21,-0.8563379788972426,-0.8210188352007396
5162,20400228,4,SAS,DET,23,22,-0.01269490442056373,-0.1342685706808496
5163,20400278,4,NOH,NJN,24,21,0.657395151798385,-0.4098862958585797
5164,20401160,4,WAS,CHI,23,19,-0.28879031526836874,-1.0189553291069982
5165,20400986,4,SAS,NYK,21,26,-0.42908776941504456,1.2708765079379964
5166,20400719,4,PHI,MEM,27,19,0.7563419180200514,-0.8527275313168992
5167,20400878,4,MIA,CLE,19,18,-1.2728547042373883,-0.856944730716198
5168,20400623,4,NJN,GSW,19,21,-0.8326620978762346,-0.16350890939405863
5169,20401082,4,SAS,LAL,23,19,-0.01269490442056373,-0.7248044458961559
5170,20400430,4,ORL,CHI,32,22,2.1530783469416392,-0.3148457477577801
5171,20401010,4,WAS,UTA,29,20,1.0147402820897737,-1.007586395626629
5172,20400518,4,LAL,CLE,25,19,0.668179098560519,-0.6179329350742653
5173,20400363,4,MIA,BOS,21,15,-0.8210188352007396,-1.9084236977982725
5174,20400759,4,MIL,DET,13,22,-2.358222879779831,-0.1342685706808496
5175,20400437,4,MIL,DAL,21,22,-0.6141482358840371,-0.3177288896743316
5176,20400458,4,NYK,MIA,18,20,-0.8344138688481799,-1.046936769719064
5177,20401196,4,LAL,DAL,23,26,0.20385125040829408,0.7792719083591488
5178,20400770,4,TOR,CHI,25,24,0.7810597592446717,0.1545606398083653
5179,20401205,4,LAC,HOU,21,20,-0.5174690980213997,-0.4378934545146513
5180,20401115,4,POR,GSW,22,14,0.43387920094047405,-1.7277441425972218
5181,20400214,4,NYK,MEM,23,23,0.4813926166431803,0.09538985943544971
5182,20401180,4,UTA,MIN,18,25,-1.4029073738150672,1.2161823315027862
5183,20400163,4,DET,CLE,22,25,-0.1342685706808496,0.8161378387773311
5184,20400964,4,WAS,MIL,19,20,-1.1578107135071303,-0.8321575663710113
5185,20400526,4,WAS,MIL,24,24,-0.07153521570867832,0.03987975557688567
5186,20401189,4,SAS,MEM,18,23,-1.0536770669067659,0.09538985943544971
5187,20401007,4,NJN,MEM,28,24,1.0698290112032123,0.3324192071235369
5188,20401056,4,NJN,LAC,17,20,-1.2554378998938895,-0.7176222397089222
5189,20400059,4,POR,BOS,23,20,0.6993873686801674,-0.8016999126535882
5190,20400901,4,POR,CHI,23,16,0.6993873686801674,-1.7230649104562163
5191,20400702,4,LAL,HOU,18,18,-0.9569683699722684,-0.9778523006830937
5192,20400597,4,SAS,SAC,19,20,-0.8454806344095254,-0.3264468822593777
5193,20401126,4,MIL,CHA,21,17,-0.6141482358840371,-1.163927336619154
5194,20400478,4,NYK,CLE,22,21,0.21823131954490824,-0.13990934379039976
5195,20400336,4,MIN,LAC,30,26,2.4005879275031243,0.4832966104162128
5196,20401209,4,CLE,BOS,25,24,0.8161378387773311,0.08367911546215923
5197,20401092,4,MEM,LAL,28,16,1.2805365978758858,-1.4212962181244935
5198,20400971,4,WAS,UTA,24,26,-0.07153521570867832,0.1783765389386855
5199,20400874,4,MIN,BOS,14,15,-1.3895099796979582,-1.9084236977982725
5200,20400022,4,IND,BOS,25,24,0.4835410288013699,0.08367911546215923
5201,20401041,4,NOH,CLE,22,24,0.20817513140282176,0.5771260431353984
5202,20400537,4,SAS,HOU,25,25,0.4036979605739171,0.9120036609064548
5203,20400491,4,HOU,DEN,21,26,-0.16791403143043004,0.4671268427025852
